projectID,sciVocTopics
101164310,"['law', 'philosophy']"
101164313,['satellite technology']
101164324,"['islam', 'medieval philosophy']"
101164330,"['data science', 'democracy', 'climatic changes']"
101164343,"['renewable energy', 'fluid dynamics', 'remote sensing', 'numerical analysis']"
101164357,"['didactics', 'social inequalities']"
101164363,"['nuclear medicine', 'photons']"
101164365,"['transition metals', 'synthetic fuels', 'catalysis', 'chemical engineering', 'aliphatic compounds']"
101164375,['cryptography']
101164392,"['satellite technology', 'deep learning']"
101164403,"['business models', 'antibiotic resistance']"
101164420,['composites']
101164443,"['thermodynamics', 'atomic physics', 'materials engineering']"
101164500,['law']
101164505,"['governance', 'revolutions']"
101164510,"['bacteriology', 'colorectal cancer', 'ecosystems']"
101164533,"['proteins', 'antibiotics']"
101164535,"['governance', 'democracy']"
101164551,"['algebra', 'geometry', 'partial differential equations']"
101164555,['oncology']
101164556,"['software', 'databases', 'law']"
101164581,"['grains and oilseeds', 'transition metals', 'super resolution microscopy', 'semiconductivity', 'molecular and chemical physics']"
101164582,"['modern history', 'history of literature', 'philosophy']"
101164596,"['alkali metals', 'nuclear engineering', 'nuclear energy', 'nuclear decay', 'simulation software']"
101164610,"['planets', 'desalination']"
101164611,"['ultrafast lasers', 'climatic changes', 'spectroscopy']"
101164614,['computational intelligence']
101164616,"['heat engineering', 'combined heat and power', 'nuclear engineering', 'hydrogen energy']"
101164641,"['proteomics', 'mutation', 'oncology', 'epigenetics']"
101164645,"['ecosystems', 'microbiology']"
101164646,['seismology']
101164652,"['exoplanetology', 'observational astronomy']"
101164662,"['pancreatic cancer', 'ultrasound']"
101164681,"['gene therapy', 'microscopy', 'lipids', 'RNA', 'enzymes']"
101164722,"['virology', 'proteins', 'ophthalmology', 'genomes']"
101164744,"['nuclear medicine', 'nuclear energy']"
101164752,"['topology', 'telecommunications networks']"
101164755,['supernova']
101164759,"['nursing', 'history']"
101164772,"['pandemics', 'vaccines']"
101164780,"['anatomy and morphology', 'colors', 'spectroscopy']"
101164784,"['elections', 'democracy', 'political economy']"
101164796,"['black holes', 'observational astronomy']"
101164797,"['composites', 'satellite technology', 'polymer sciences', 'nano-materials']"
101164799,"['DNA', 'proteins', 'RNA', 'genomes', 'epigenetics']"
101164808,"['immunology', 'oncology']"
101164810,"['combined heat and power', 'additive manufacturing']"
101164820,['geometry']
101164832,['proteomics']
101164852,"['prostate cancer', 'mortality', 'lung cancer', 'squamous cell carcinoma', 'RNA']"
101164864,"['pathophysiology', 'pathology']"
101164874,['microscopy']
101164875,"['nongovernmental organizations', 'ecology', 'international law', 'human rights']"
101164889,"['DNA', 'proteins', 'RNA', 'energy and fuels']"
101164895,['quarks']
101164911,"['history', 'ecosystems', 'invasive species', 'climatic changes', 'forestry']"
101164921,"['proteomics', 'evolutionary biology', 'immunology', 'biological interactions']"
101164934,"['planets', 'law']"
101164936,['supercomputers']
101164937,['epistemology']
101164941,"['mortality', 'DNA', 'infectious diseases', 'pandemics', 'genomes']"
101164952,['neurobiology']
101164965,"['cognitive neuroscience', 'bacteriology', 'ecology', 'biological interactions', 'entomology']"
101164972,"['DNA', 'proteins', 'lipids', 'catalysis', 'biophysics']"
101164974,"['breast cancer', 'diagnostic imaging', 'ultrasound']"
101164978,['governance']
101164993,"['soft matter physics', 'polymer sciences', 'soft robotics', 'nanocomposites']"
101164996,"['particle physics', 'arithmetics', 'dark matter', 'exoplanetology', 'spectroscopy']"
101165000,"['epidemiology', 'ecology', 'pathology', 'entomology']"
101165007,"['pathophysiology', 'mutation', 'oncology']"
101165036,"['human rights violations', 'history']"
101165038,['ecosystems']
101165045,"['liver cancer', 'organ on a chip']"
101165078,"['dynamical systems', 'soft robotics', 'agriculture']"
101165100,['materials engineering']
101165101,"['history', 'microscopy']"
101165122,['superconductivity']
101165129,"['pathophysiology', 'super resolution microscopy', 'proteins', 'biophysics']"
101165138,"['neutrinos', 'astrophysics']"
101165141,"['mortality', 'immunology', 'stem cells', 'transplantation']"
101165168,"['biosensing', 'proteins', 'oncology', 'RNA']"
101165171,"['mass spectrometry', 'geology', 'spectroscopy']"
101165175,"['anthropology', 'humanities']"
101165176,"['bureaucracy', 'ethics', 'criminology']"
101165187,"['virology', 'oncology']"
101165188,"['bacteriology', 'bioremediation', 'biological interactions']"
101165197,"['visual arts', 'geomorphology', 'glaciology']"
101165213,['nuclear physics']
101165216,['cryptography']
101165221,['energy and fuels']
101165230,"['energy and fuels', 'theoretical physics']"
101165231,['proteins']
101165242,"['biochemistry', 'pathophysiology', 'magnetic resonance imaging', 'parkinson', 'embryology']"
101165245,['photochemistry']
101165259,"['gene therapy', 'proteins', 'sensors', 'oncology', 'ultrasound']"
101165261,['history']
101165278,"['proteomics', 'synthetic biology', 'genetic engineering', 'immunology', 'amines']"
101165283,"['neurobiology', 'proteomics', 'psychiatry', 'deep learning']"
101165294,['census']
101165300,"['history', 'human trafficking', 'racial inequality']"
101165302,"['energy and fuels', 'law']"
101165303,"['primatology', 'landscape ecology', 'planets', 'nutrition']"
101165305,"['geographic information systems', 'archaeology', 'dendrochronology', 'forestry']"
101165317,['motion analysis']
101165321,['ecohydrology']
101165323,"['software development', 'machine learning', 'simulation software']"
101165353,"['fermions', 'microscopy', 'quantum computers', 'superconductivity']"
101165361,"['proteomics', 'developmental biology', 'mammalogy', 'chromosomes', 'molecular evolution']"
101165368,"['topology', 'geometry', 'partial differential equations', 'superconductivity']"
101165375,['knowledge organization']
101165395,"['proteins', 'chemical sciences']"
101165402,['artificial intelligence']
101165414,"['energy and fuels', 'additive manufacturing', 'laser physics']"
101165428,['governance']
101165441,"['history', 'natural disasters']"
101165466,"['game theory', 'machine learning']"
101165479,"['thermodynamics', 'drones', 'energy and fuels']"
101165485,"['productivity', 'physiology', 'mathematical model']"
101165486,"['thermodynamic engineering', 'infectious diseases', 'business models', 'air pollution engineering', 'microbiology']"
101165497,['software']
101165504,"['genetics', 'proteins', 'electron microscopy']"
101165518,"['public policies', 'family studies']"
101165527,"['bacteriology', 'immunology', 'antibiotics']"
101165535,"['mathematical logic', 'deep learning', 'medical and health sciences', 'philosophy']"
101165541,['materials engineering']
101165552,"['postnatal care', 'childbirth']"
101165559,['sensors']
101165601,"['particle accelerator', 'gluons', 'quarks']"
101165606,"['oncology', 'immunotherapy', 'microbiology']"
101165611,"['bacteriology', 'genomes', 'enzymes']"
101165614,"['wastewater treatment processes', 'nutrition', 'fermentation']"
101165618,"['drug discovery', 'organic chemistry', 'catalysis']"
101165631,"['neutron stars', 'revolutions', 'asteroseismology', 'energy and fuels']"
101165643,"['primatology', 'biosensors', 'databases', 'pathophysiology', 'pathology']"
101165647,"['extragalactic astronomy', 'gravitational waves', 'big bang', 'infrared astronomy']"
101165667,"['particle accelerator', 'quantum computers']"
101165695,"['software', 'reinforcement learning', 'revolutions', 'sensors']"
101165699,"['virology', 'vaccines', 'immunotherapy']"
101165721,['cardiovascular diseases']
101165743,"['ecology', 'social inequalities', 'civil society', 'religions']"
101165750,"['oncology', 'RNA']"
101165759,"['autonomous vehicles', 'software', 'optical sensors', 'radar', 'additive manufacturing']"
101165786,['biosensors']
101165824,['anatomy and morphology']
101165845,"['software', 'automation', 'semiconductivity']"
101165868,"['genetics', 'proteomics', 'enzymes']"
101165869,"['history', 'islam', 'human trafficking']"
101165883,"['drug discovery', 'unsupervised learning', 'reinforcement learning']"
101165889,"['manufacturing engineering', 'proteins', 'vaccines', 'RNA']"
101165896,['energy and fuels']
101165903,"['plant breeding', 'genomes', 'molecular biology']"
101165915,"['neurobiology', 'gene therapy', 'immunotherapy']"
101165927,"['biological interactions', 'robotics']"
101165937,"['fisheries', 'veterinary sciences', 'nanotechnology', 'microscopy', 'immunology']"
101165966,['innovation management']
101165990,"['artificial intelligence', 'ontology', 'waste management', 'nuclear energy', 'robotics']"
101166008,"['revolutions', 'exoplanetology', 'law']"
101166026,['electrolysis']
101166037,['geometry']
101166048,['agriculture']
101166087,"['geochemistry', 'sedimentology', 'history', 'planets', 'palaeontology']"
101166131,"['graphic design', 'mathematical model']"
101166144,"['history', 'cinematography', 'globalization']"
101166158,"['revolutions', 'acoustics']"
101166174,['law']
101166201,['critical care medicine']
101166227,['ecosystems']
101166280,"['nuclear waste management', 'recycling', 'bioreactors', 'mining and mineral processing', 'energy and fuels']"
101166300,"['sustainable agriculture', 'optical sensors', 'computational intelligence']"
101166301,"['internet of things', 'semiconductivity', 'mobile phones']"
101166325,"['sustainable agriculture', 'entrepreneurship', 'automation', 'absorption spectroscopy', 'embryology']"
101166330,"['manufacturing engineering', 'fibers', 'quantum physics', 'semiconductivity', 'laser physics']"
101166337,['databases']
101166386,"['nuclear waste management', 'renewable energy', 'waste management', 'nuclear energy', 'climatic changes']"
101166392,"['artificial intelligence', 'automation', 'nuclear engineering', 'sensors', 'radiation chemistry']"
101166493,"['optoelectronics', 'metalloids']"
101166515,"['noble gases', 'pollution', 'climatology']"
101166533,"['software development', 'automotive engineering', 'simulation software']"
101166562,"['mortality', 'surgery', 'cardiovascular diseases']"
101166650,['operating systems']
101166699,"['genetics', 'surgical specialties', 'breast cancer']"
101166707,['nongovernmental organizations']
101166718,"['nuclear waste management', 'energy and fuels']"
101166763,"['drones', 'air traffic management']"
101166837,"['aircraft', 'energy and fuels']"
101166838,"['drug discovery', 'cell biology', 'stem cells', 'nutrition', 'oncology']"
101166855,"['proteins', 'microscopy', 'nano-materials', 'bioartificial liver']"
101166880,"['biophysics', 'forestry']"
101166886,['physiology']
101166888,"['evolutionary biology', 'lipids', 'nucleotides', 'catalysis', 'RNA']"
101166905,"['cartography', 'astrophysics', 'physical cosmology']"
101166915,"['quantum computers', 'metalloids', 'laser physics', 'photons']"
101166930,"['history', 'topology']"
101166935,"['fluid dynamics', 'air traffic management']"
101166947,['air traffic management']
101166972,"['automation', 'air traffic management', 'machine learning', 'ergonomics']"
101166983,['history']
101166995,['history']
101167000,"['data exchange', 'air traffic management']"
101167020,"['meteorology', 'aircraft', 'climatology', 'aliphatic compounds']"
101167070,"['internet protocols', 'air traffic management']"
101167121,"['cell signaling', 'bacteriology', 'dynamical systems']"
101167138,"['pandemics', 'vaccines']"
101167171,"['colors', 'surgery', 'carbohydrates', 'sensors']"
101167181,"['synthetic biology', 'proteins', 'biophysics', 'genomes']"
101167187,"['aircraft', 'business models', 'air traffic management', 'mathematical model']"
101167188,['oncology']
101167202,"['DNA', 'mutation', 'oncology']"
101167207,"['mortality', 'fruit growing', 'biophysics']"
101167218,"['sensors', 'metalloids']"
101167262,"['business models', 'ecosystems']"
101167287,"['software', 'particle accelerator', 'geometry']"
101167288,"['5G', 'rotorcraft']"
101167289,['microscopy']
101167314,"['gravitational waves', 'astrophysics', 'physical cosmology']"
101167361,"['software', 'air traffic management', 'computer security']"
101167362,"['melanoma', 'immunotherapy']"
101167383,"['satellite technology', 'aircraft', 'radar', 'sensors', 'air traffic management']"
101167421,"['mortality', 'surgery', 'pandemics']"
101167442,['automation']
101167472,"['graphene', 'polymer sciences', 'geometry', 'energy and fuels']"
101167512,"['artificial intelligence', 'drug resistance', 'immunotherapy', 'organ on a chip', 'leukemia']"
101167539,"['aircraft', 'automation', 'radar', 'air traffic management', 'simulation software']"
101167589,"['taxation', 'spectroscopy']"
101167647,"['bioremediation', 'desalination', 'microbiology']"
101167739,"['innovation management', 'ecosystems']"
101167768,"['virology', 'epidemiology', 'influenza', 'immunology', 'psychology']"
101167787,['renewable energy']
101167800,"['law enforcement', 'government systems']"
101167834,['radar']
101167839,"['political communication', 'software development', 'remote sensing', 'autonomous robots', 'machine learning']"
101167843,['parkinson']
101167854,['ecosystems']
101167856,"['neurobiology', 'ecosystems']"
101167951,"['ecosystems', 'computer security']"
101167964,"['cryptography', 'ecosystems', 'data processing']"
101167978,['globalization']
101168011,"['cryptography', 'human rights']"
101168016,['ecosystems']
101168017,['robotics']
101168023,"['freight transport', 'business intelligence', 'crisis management']"
101168031,"['composites', 'aircraft', 'sensors', 'nano-materials', 'energy and fuels']"
101168042,"['autonomous robots', 'ecosystems', 'simulation software']"
101168067,"['network security', 'drones']"
101168144,['computer security']
101168146,"['smart sensors', 'remote sensing']"
101168161,"['internet of things', 'sensors', 'ecosystems', 'agriculture', 'employment']"
101168182,"['internet of things', 'ecosystems', 'computer security']"
101168193,['signal processing']
101168195,['databases']
101168203,['databases']
101168272,"['software', 'data protection', 'terrorism']"
101168287,"['immunology', 'microbiology']"
101168309,"['databases', 'terrorism', 'law']"
101168311,['ecosystems']
101168312,['law']
101168315,['mortality']
101168316,"['satellite technology', 'sensors']"
101168317,"['data protection', 'law enforcement', 'social inequalities', 'productivity']"
101168322,"['biosensors', 'software']"
101168325,"['optical sensors', 'mobile phones']"
101168344,"['smart cities', 'data mining', 'sensors', 'machine learning']"
101168349,['automation']
101168355,"['biological interactions', 'robotics']"
101168372,['RNA']
101168379,['parkinson']
101168392,"['drones', 'sensors']"
101168393,"['databases', 'terrorism', 'ecosystems']"
101168407,"['transfer learning', 'reinforcement learning']"
101168416,"['food technology', 'law', 'spectroscopy']"
101168425,['atmospheric sciences']
101168438,"['internet of things', 'software', 'automation', 'robotics', 'computer security']"
101168465,"['internet of things', 'software', 'sensors', 'ecosystems', 'computer security']"
101168467,['nongovernmental organizations']
101168489,"['fisheries', 'terrorism']"
101168490,"['cryptography', 'ecosystems']"
101168492,"['artificial intelligence', 'nongovernmental organizations', 'law enforcement', 'smart sensors', 'data networks']"
101168521,"['emergency medicine', 'natural disasters']"
101168540,"['general language studies', 'didactics']"
101168560,"['data science', 'software', 'machine learning', 'computer security']"
101168562,"['software', 'law enforcement', 'machine learning', 'computer security']"
101168570,"['gene therapy', 'pandemics', 'coronaviruses', 'antibiotics', 'antibiotic resistance']"
101168576,"['governance', 'planets']"
101168583,"['bacteriology', 'mycology', 'enzymes']"
101168614,"['geochemistry', 'ecosystems', 'geophysics', 'petrology']"
101168616,"['innovation management', 'photovoltaic']"
101168618,"['food technology', 'economics', 'materials engineering', 'microbiology', 'fermentation']"
101168623,['catalysis']
101168624,"['pathophysiology', 'personalized medicine', 'pharmacology and pharmacy']"
101168626,"['diabetes', 'HIV']"
101168628,['laser physics']
101168661,"['prostate cancer', 'immunotherapy', 'organ on a chip', 'machine learning']"
101168667,"['drug discovery', 'medicinal chemistry', 'RNA', 'microbiology', 'molecular biology']"
101168673,['entrepreneurship']
101168684,"['composites', 'coating and films', 'bioeconomy', 'sustainable economy', 'forestry']"
101168687,"['planetary geology', 'natural disasters', 'climatic changes', 'machine learning']"
101168698,"['bacteriology', 'soft matter physics', 'sustainable economy', 'physical chemistry']"
101168714,['post-transition metals']
101168724,"['physiotherapy', 'robotics']"
101168725,['wind power']
101168734,['wind power']
101168752,"['stroke', 'organ on a chip']"
101168769,['bioeconomy']
101168776,"['renewable energy', 'photochemistry', 'separation technologies', 'energy conversion']"
101168783,"['entrepreneurship', 'proteins', 'nutrition', 'oncology', 'pathology']"
101168792,"['computer vision', 'autonomous robots', 'machine learning', 'cognitive psychology']"
101168795,"['topology', 'cryptography', 'arithmetics', 'geometry', 'commerce']"
101168810,"['oncology', 'immunotherapy']"
101168816,['computational science']
101168820,"['renewable energy', 'nano-materials', 'spectroscopy']"
101168829,"['ontology', 'particle physics', 'machine learning']"
101168851,"['nucleic acids', 'gene therapy', 'vaccines', 'biophysics', 'physical chemistry']"
101168855,"['wind power', 'aeronautical engineering', 'simulation software']"
101168862,"['manufacturing engineering', 'gene therapy', 'vaccines']"
101168870,"['soft matter physics', 'nutrition', 'sustainable economy']"
101168878,['photocatalysis']
101168880,['sensors']
101168881,"['nucleic acids', 'gene therapy', 'lipids', 'vaccines', 'nano-materials']"
101168899,"['proteins', 'vaccines', 'spectroscopy']"
101168906,['astronomy']
101168916,['drug discovery']
101168931,"['grains and oilseeds', 'mineralogy', 'petrology']"
101168943,"['artificial intelligence', 'electric batteries', 'renewable energy', 'simulation software']"
101168955,['oncology']
101168976,"['software', 'biomolecules', 'revolutions', 'microscopy']"
101168998,"['neurobiology', 'acoustics', 'phonetics', 'implants', 'telecommunications']"
101169005,"['ecology', 'revolutions', 'biological interactions', 'genomes', 'microbiology']"
101169009,"['aeronautical engineering', 'energy and fuels', 'numerical analysis']"
101169012,"['artificial intelligence', 'surgery', 'sensors', 'pathology']"
101169015,"['renewable energy', 'climatic changes', 'computer security']"
101169037,"['data science', 'innovation management', 'entrepreneurship', 'democracy', 'human rights']"
101169042,"['fibers', 'internet', 'satellite technology', 'catalysis']"
101169044,['automation']
101169048,['governance']
101169056,"['internet of things', 'photovoltaic']"
101169068,"['entrepreneurship', 'oncology', 'pathology']"
101169071,"['recycling', 'composites', 'wind power', 'climatic changes', 'sustainable economy']"
101169088,['pandemics']
101169098,"['entrepreneurship', 'ecosystems']"
101169110,"['biochemistry', 'DNA', 'cell biology', 'climatic changes', 'molecular biology']"
101169117,"['leptons', 'particle accelerator', 'entrepreneurship']"
101169118,"['artificial intelligence', 'data science', 'computational science']"
101169127,"['innovation management', 'postnatal care', 'obesity']"
101169149,"['architectural design', 'urban studies']"
101169173,"['automation', 'autonomous robots']"
101169183,"['sociology', 'nongovernmental organizations', 'history', 'democracy']"
101169197,"['control systems', 'physiotherapy', 'catalysis', 'robotics', 'implants']"
101169223,['oncology']
101169225,"['expert systems', 'solid-state physics', 'quantum optics', 'laser physics', 'spectroscopy']"
101169238,"['mining and mineral processing', 'employment']"
101169245,"['software', 'proteomics', 'oncology', 'pathology', 'RNA']"
101169263,"['entrepreneurship', 'pollution', 'energy and fuels']"
101169266,['entrepreneurship']
101169269,"['biosensors', 'polymer sciences', 'lipids', 'computational science', 'nano-materials']"
101169278,['revolutions']
101169280,"['foreign policy', 'human rights']"
101169293,"['hydrology', 'pollution', 'ecosystems', 'civil society', 'climatic changes']"
101169295,"['revolutions', 'philosophy']"
101169308,"['stem cells', 'obstetrics', 'animal husbandry', 'embryology', 'toxicology']"
101169312,"['proteins', 'spectroscopy']"
101169327,"['recycling', 'polymer sciences', 'biocatalysis', 'enzymes']"
101169330,"['automation', 'sensors', 'agriculture', 'robotics']"
101169346,"['satellite technology', 'automation']"
101169348,['ecosystems']
101169349,"['genetics', 'mammalogy']"
101169352,"['neurobiology', 'nanotechnology', 'sensors', 'neurology', 'clinical neurology']"
101169359,['renewable energy']
101169364,"['entrepreneurship', 'super resolution microscopy', 'homeostasis']"
101169365,"['energy and fuels', 'metallurgy']"
101169370,['fibers']
101169378,"['semiconductivity', 'employment', 'nanoelectronics']"
101169403,['asthma']
101169409,['law']
101169415,"['entrepreneurship', 'composites', 'sensors']"
101169419,"['biosensors', 'biosensing', 'virology', 'biomolecules', 'organ on a chip']"
101169421,"['mycology', 'nutrition', 'sensors', 'climatic changes', 'molecular biology']"
101169429,"['artificial intelligence', 'internet of things', 'automation', 'revolutions']"
101169439,['robotics']
101169447,['DNA']
101169471,['separation technologies']
101169472,"['wastewater treatment processes', 'entrepreneurship', 'pollution', 'bioeconomy']"
101169474,"['proteins', 'planets', 'agriculture', 'entomology']"
101169504,"['biosensors', 'DNA', 'proteins', 'polymer sciences', 'oncology']"
101169519,"['artificial intelligence', 'multiple sclerosis', 'diagnostic imaging']"
101169527,"['software', 'cryptography', 'algebra', 'geometry']"
101169530,"['wastewater treatment processes', 'reverse osmosis', 'natural resources management', 'nano-materials', 'employment']"
101169541,"['wastewater treatment processes', 'pollution']"
101169557,"['coating and films', 'semiconductivity']"
101169565,"['proteins', 'catalysis', 'energy and fuels']"
101169570,"['inorganic compounds', 'alkaline earth metals', 'polymer sciences', 'microscopy']"
101169605,['neurobiology']
101169614,"['particle accelerator', 'automation', 'gluons', 'quarks', 'law']"
101169646,"['oncology', 'physiology']"
101169716,"['databases', 'virology', 'genomes', 'heuristic programming', 'discrete mathematics']"
101169720,"['composites', 'multiphysics']"
101169732,"['mortality', 'virology', 'proteins']"
101169746,['catalysis']
101169765,['semiconductivity']
101169837,"['neurobiology', 'epigenetics']"
101169856,"['proteins', 'mutation', 'pathology']"
101169862,"['genetics', 'ecosystems']"
101169892,"['DNA', 'oncology', 'chromosomes', 'genomes']"
101169909,['ecosystems']
101169966,['antibiotics']
101169982,"['productivity', 'unemployment']"
101169998,"['DNA', 'proteins', 'homeostasis']"
101170012,"['oncology', 'energy and fuels', 'epigenetics']"
101170019,"['ethnolichenology', 'microscopy', 'ecosystems', 'biological interactions', 'entomology']"
101170022,"['topology', 'biological interactions', 'metalloids', 'laser physics', 'spectroscopy']"
101170033,"['revolutions', 'motion analysis', 'ideologies']"
101170048,"['proteins', 'microscopy']"
101170060,"['internet', 'history']"
101170121,"['governance', 'nongovernmental organizations']"
101170147,['quantum computers']
101170158,['ecosystems']
101170215,['physical cosmology']
101170219,"['quantum computers', 'semiconductivity', 'metalloids', 'photons']"
101170267,['computational intelligence']
101170283,"['revolutions', 'democracy']"
101170308,"['software', 'colors', 'mathematical logic', 'geometry']"
101170341,"['microscopy', 'photons', 'spectroscopy']"
101170373,['internet']
101170388,"['revolutions', 'democracy']"
101170408,"['proteins', 'pathology', 'hepatology', 'obesity']"
101170410,"['anatomy and morphology', 'history', 'forestry']"
101170480,['superconductivity']
101170490,['DNA']
101170528,"['DNA', 'proteins', 'heredity', 'chromosomes', 'genomes']"
101170544,['proteomics']
101170592,"['biophysics', 'multiphysics']"
101170596,"['oncology', 'microbiology']"
101170678,"['neurobiology', 'fibers', 'pharmacology and pharmacy']"
101170729,['acoustics']
101170791,['revolutions']
101170816,"['geographic information systems', 'ecosystems']"
101170843,"['RNA', 'leukemia']"
101170899,"['ecosystems', 'archaeology', 'physical anthropology']"
101170907,['photons']
101171036,"['databases', 'archaeology', 'agriculture']"
101171046,['geometry']
101171050,['soft matter physics']
101171091,"['proteomics', 'virology']"
101171131,"['architectural design', 'revolutions', 'cinematography', 'energy and fuels']"
101171139,"['diabetes', 'microscopy', 'homeostasis', 'obesity']"
101171143,"['proteomics', 'bacteriology', 'biological interactions']"
101171156,"['cell biology', 'oncology', 'embryology', 'simulation software']"
101171240,['sensors']
101171357,"['neurobiology', 'vascular diseases', 'pathology']"
101171358,"['lab on a chip', 'fluid dynamics', 'polymer sciences', 'geometry']"
101171415,['malaria']
101171427,"['history', 'musicology']"
101171473,['employment']
101171475,"['history', 'ecology', 'philosophy']"
101171583,['energy and fuels']
101171650,"['DNA', 'mammalogy', 'embryology', 'epigenetics']"
101171662,['neurobiology']
101171721,['alzheimer']
101171793,"['textiles', 'nano-materials']"
101171803,"['satellite technology', 'seismology']"
101171807,"['virology', 'proteins', 'genomes']"
101172576,['software']
101172657,['semiconductivity']
101172675,['ontology']
101172693,"['artificial intelligence', 'software', 'databases', 'toxicology']"
101172705,"['databases', 'innovation management', 'ecosystems', 'hydroelectricity', 'computer security']"
101172722,['oncology']
101172746,"['noble gases', 'particle physics', 'superconductivity']"
101172764,"['recycling', 'electrocatalysis', 'electrolysis', 'photovoltaic']"
101172766,['electrolysis']
101172767,['transition metals']
101172780,"['catalysis', 'carbon capture engineering', 'geothermal energy']"
101172788,"['oncology', 'ecosystems', 'radiation chemistry']"
101172794,"['topology', 'semiconductivity']"
101172797,"['internet of things', 'ecosystems', 'metalloids', 'photovoltaic']"
101172806,['sensors']
101172812,"['thermodynamic engineering', 'civil society', 'geothermal energy']"
101172817,"['ocean engineering', 'wind power', 'sustainable economy']"
101172819,"['thermodynamic engineering', 'wind power']"
101172820,"['polymer sciences', 'sensors']"
101172825,"['physiotherapy', 'stroke']"
101172829,['software']
101172835,['wind power']
101172849,"['coating and films', 'ecosystems', 'hydroelectricity']"
101172850,['biomass']
101172857,"['control systems', 'biodiversity conservation', 'fluid mechanics', 'hydroelectricity']"
101172870,['photovoltaic']
101172872,['genetics']
101172877,['power engineering']
101172882,['energy and fuels']
101172887,['satellite technology']
101172888,['wave power']
101172891,"['wastewater treatment processes', 'photocatalysis', 'combined heat and power', 'solar radiation', 'energy and fuels']"
101172902,"['productivity', 'metalloids']"
101172905,"['HIV', 'hydroelectricity']"
101172911,"['bioeconomy', 'biofuels', 'biomass', 'botany']"
101172928,"['manufacturing engineering', 'solar thermal', 'geothermal energy']"
101172940,"['inorganic compounds', 'topology', 'wind power', 'metalloids']"
101172945,"['renewable energy', 'biofuels', 'biomass']"
101172946,"['hydrocarbons', 'nanotechnology', 'lipids', 'energy and fuels', 'botany']"
101172952,['governance']
101172954,"['fibers', 'electrocatalysis', 'energy and fuels', 'enzymes', 'biomass']"
101172958,"['hydrocarbons', 'alcohols', 'energy and fuels', 'biomass']"
101172988,"['alcohols', 'energy and fuels']"
101172997,['governance']
101173001,['oncology']
101173002,"['energy and fuels', 'biofuels', 'biomass']"
101173007,"['automation', 'photovoltaic']"
101174557,['software']
101175702,"['software', 'supercomputers']"
101176865,"['databases', 'geometry']"
101177154,['nongovernmental organizations']
101177171,['employment']
101177176,"['nongovernmental organizations', 'social inequalities', 'science and technology studies', 'employment']"
101177191,['ideologies']
101177204,"['internet', 'democracy']"
101177251,"['employment', 'robotics']"
101177272,"['software', 'psychology']"
101177281,"['ecosystems', 'biological interactions']"
101177307,"['didactics', 'democracy']"
101177310,"['nongovernmental organizations', 'democracy', 'taxation', 'law']"
101177315,['democracy']
101177351,"['didactics', 'arts']"
101177356,"['racial inequality', 'democracy', 'ideologies', 'law']"
101177368,"['subtractive manufacturing', 'ecosystems', 'biomaterials']"
101177405,"['governance', 'constitutional law']"
101177422,"['recycling', 'subtractive manufacturing', 'remanufacturing', 'additive manufacturing', 'sustainable economy']"
101177438,"['governance', 'democracy']"
101177455,['law']
101177459,['polymer sciences']
101177480,"['transition metals', 'mining and mineral processing', 'catalysis', 'metalloids', 'metallurgy']"
101177484,"['didactics', 'nongovernmental organizations', 'coronaviruses', 'employment', 'machine learning']"
101177493,['recycling']
101177496,"['entrepreneurship', 'ecosystems']"
101177521,"['governance', 'civil society']"
101177528,['drones']
101177536,"['governance', 'nongovernmental organizations', 'innovation management', 'bureaucracy', 'radar']"
101177543,['didactics']
101177556,['arts']
101177564,"['artificial intelligence', 'humanities', 'computer security', 'law', 'public administration']"
101177566,"['public services', 'economics', 'employment', 'political sciences', 'law']"
101177574,['democracy']
101177579,['governance']
101177586,"['software', 'post-transition metals']"
101177594,['ontology']
101177608,"['planets', 'coating and films']"
101177617,"['geochemistry', 'analytical chemistry']"
101177658,"['software', 'governance', 'democracy']"
101177687,['ecosystems']
101177704,['transition metals']
101177706,"['arts', 'democracy', 'human rights']"
101177725,"['alkaline earth metals', 'alcohols']"
101177739,['essays']
101177746,['post-transition metals']
101177779,"['cultural anthropology', 'arts', 'psychology']"
101177783,"['automation', 'social inequalities', 'machine learning']"
101177798,['production economics']
101177807,"['governance', 'pandemics', 'coronaviruses', 'civil society', 'energy and fuels']"
101177811,"['business models', 'ecosystems', 'sustainable economy']"
101177842,['aircraft']
101177858,['pandemics']
101177874,['governance']
101177908,"['linguistics', 'ecosystems', 'civil society']"
101177912,['ecosystems']
101177913,"['industrial relations', 'social inequalities', 'business models', 'employment']"
101177922,"['productivity', 'ecosystems']"
101177925,"['democracy', 'human migrations']"
101177962,"['natural gas', 'mineralogy']"
101177963,['democracy']
101177996,"['alcohols', 'catalysis', 'energy and fuels']"
101178023,['ecosystems']
101178045,['automation']
101178059,"['governance', 'ecosystems', 'biological interactions']"
101178061,"['governance', 'democracy']"
101178074,['pollution']
101178079,['sensors']
101178081,"['civil society', 'employment', 'machine learning']"
101178095,"['thermodynamic engineering', 'sensors']"
101178099,"['software', 'internet', 'arts', 'HIV']"
101178117,"['electrolysis', 'hydrocarbons', 'productivity']"
101178144,"['alkali metals', 'coal', 'metalloids']"
101178147,['democracy']
101178148,"['textiles', 'coating and films', 'radar', 'biomass']"
101178152,"['ontology', 'employment']"
